"TIME","GEO","AGE","AGEDEF","UNIT","Value","Flag and Footnotes"
"2016","Sweden","Total","Age in completed years","Number","1.85344",""
"2016","Slovenia","Total","Age in completed years","Number","1.58307",""
"2016","Slovakia","Total","Age in completed years","Number","1.48151",""
"2016","San Marino","Total","Age in completed years","Number",":",""
"2016","Turkey","Total","Age in completed years","Number","2.10606",""
"2016","Ukraine","Total","Age in completed years","Number","1.34569",""
"2016","United Kingdom","Total","Age in completed years","Number","1.78801",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number","1.66113",""
"2017","Andorra","Total","Age in completed years","Number",":",""
"2017","Albania","Total","Age in completed years","Number","1.47540",""
"2017","Armenia","Total","Age in completed years","Number","1.56087",""
"2017","Austria","Total","Age in completed years","Number","1.51755",""
"2017","Azerbaijan","Total","Age in completed years","Number","1.75000",""
"2017","Belgium","Total","Age in completed years","Number","1.64774",""
"2017","Bulgaria","Total","Age in completed years","Number","1.55904",""
"2017","Belarus","Total","Age in completed years","Number","1.54139",""
"2017","Switzerland","Total","Age in completed years","Number","1.52104",""
"2017","Cyprus","Total","Age in completed years","Number","1.31986",""
"2017","Czechia","Total","Age in completed years","Number","1.68576",""
"2017","Germany including former GDR","Total","Age in completed years","Number","1.56944",""
"2017","Denmark","Total","Age in completed years","Number","1.75155",""
"2017","Estonia","Total","Age in completed years","Number","1.59088",""
"2017","Greece","Total","Age in completed years","Number","1.34997",""
"2017","Spain","Total","Age in completed years","Number","1.30952",""
"2017","Finland","Total","Age in completed years","Number","1.48939",""
"2017","France","Total","Age in completed years","Number","1.89351",""
"2017","Georgia","Total","Age in completed years","Number","2.13639",""
"2017","Croatia","Total","Age in completed years","Number","1.41870",""
"2017","Hungary","Total","Age in completed years","Number","1.54418",""
"2017","Ireland","Total","Age in completed years","Number","1.76659",""
"2017","Iceland","Total","Age in completed years","Number","1.70979",""
"2017","Italy","Total","Age in completed years","Number","1.32194",""
"2017","Liechtenstein","Total","Age in completed years","Number","1.44019",""
"2017","Lithuania","Total","Age in completed years","Number","1.62882",""
"2017","Luxembourg","Total","Age in completed years","Number","1.39329","b"
"2017","Latvia","Total","Age in completed years","Number","1.69290",""
"2017","Moldova","Total","Age in completed years","Number",":",""
"2017","Montenegro","Total","Age in completed years","Number","1.77765",""
"2017","North Macedonia","Total","Age in completed years","Number","1.43410",""
"2017","Malta","Total","Age in completed years","Number","1.26440",""
"2017","Netherlands","Total","Age in completed years","Number","1.61886",""
"2017","Norway","Total","Age in completed years","Number","1.62311",""
"2017","Poland","Total","Age in completed years","Number","1.48016",""
"2017","Portugal","Total","Age in completed years","Number","1.37746",""
"2017","Romania","Total","Age in completed years","Number","1.77759",""
"2017","Serbia","Total","Age in completed years","Number","1.48529",""
"2017","Russia","Total","Age in completed years","Number",":",""
"2017","Sweden","Total","Age in completed years","Number","1.78415",""
"2017","Slovenia","Total","Age in completed years","Number","1.61948",""
"2017","Slovakia","Total","Age in completed years","Number","1.52244",""
"2017","San Marino","Total","Age in completed years","Number",":",""
"2017","Turkey","Total","Age in completed years","Number","2.06834",""
"2017","Ukraine","Total","Age in completed years","Number","1.26471",""
"2017","United Kingdom","Total","Age in completed years","Number","1.73609",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number","1.65366",""
"2018","Andorra","Total","Age in completed years","Number",":",""
"2018","Albania","Total","Age in completed years","Number","1.36807",""
"2018","Armenia","Total","Age in completed years","Number","1.56746",""
"2018","Austria","Total","Age in completed years","Number","1.47446",""
"2018","Azerbaijan","Total","Age in completed years","Number","1.73095",""
"2018","Belgium","Total","Age in completed years","Number","1.62131",""
"2018","Bulgaria","Total","Age in completed years","Number","1.55669",""
"2018","Belarus","Total","Age in completed years","Number","1.44812",""
"2018","Switzerland","Total","Age in completed years","Number","1.51769",""
"2018","Cyprus","Total","Age in completed years","Number","1.31930",""
"2018","Czechia","Total","Age in completed years","Number","1.70756",""
"2018","Germany including former GDR","Total","Age in completed years","Number","1.56558",""
"2018","Denmark","Total","Age in completed years","Number","1.72981",""
"2018","Estonia","Total","Age in completed years","Number","1.67090",""
"2018","Greece","Total","Age in completed years","Number","1.35001",""
"2018","Spain","Total","Age in completed years","Number","1.26157",""
"2018","Finland","Total","Age in completed years","Number","1.40675",""
"2018","France","Total","Age in completed years","Number","1.87066","p"
"2018","Georgia","Total","Age in completed years","Number","2.09321",""
"2018","Croatia","Total","Age in completed years","Number","1.46890",""
"2018","Hungary","Total","Age in completed years","Number","1.54551",""
"2018","Ireland","Total","Age in completed years","Number","1.75498","e"
"2018","Iceland","Total","Age in completed years","Number","1.70702",""
"2018","Italy","Total","Age in completed years","Number","1.28968",""
"2018","Liechtenstein","Total","Age in completed years","Number","1.58132",""
"2018","Lithuania","Total","Age in completed years","Number","1.63230",""
"2018","Luxembourg","Total","Age in completed years","Number","1.38157",""
"2018","Latvia","Total","Age in completed years","Number","1.60468",""
"2018","Moldova","Total","Age in completed years","Number",":",""
"2018","Montenegro","Total","Age in completed years","Number","1.75804",""
"2018","North Macedonia","Total","Age in completed years","Number","1.42107",""
"2018","Malta","Total","Age in completed years","Number","1.23221",""
"2018","Netherlands","Total","Age in completed years","Number","1.58618",""
"2018","Norway","Total","Age in completed years","Number","1.56464",""
"2018","Poland","Total","Age in completed years","Number","1.45845","e"
"2018","Portugal","Total","Age in completed years","Number","1.41570",""
"2018","Romania","Total","Age in completed years","Number","1.75559",""
"2018","Serbia","Total","Age in completed years","Number","1.48518",""
"2018","Russia","Total","Age in completed years","Number",":",""
"2018","Sweden","Total","Age in completed years","Number","1.75652",""
"2018","Slovenia","Total","Age in completed years","Number","1.60350",""
"2018","Slovakia","Total","Age in completed years","Number","1.54489",""
"2018","San Marino","Total","Age in completed years","Number",":",""
"2018","Turkey","Total","Age in completed years","Number","1.99260",""
"2018","Ukraine","Total","Age in completed years","Number","1.19981",""
"2018","United Kingdom","Total","Age in completed years","Number","1.67629",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number","1.60645",""
"2019","Andorra","Total","Age in completed years","Number",":",""
"2019","Albania","Total","Age in completed years","Number",":",""
"2019","Armenia","Total","Age in completed years","Number",":",""
"2019","Austria","Total","Age in completed years","Number","1.46062",""
"2019","Azerbaijan","Total","Age in completed years","Number",":",""
"2019","Belgium","Total","Age in completed years","Number","1.58199",""
"2019","Bulgaria","Total","Age in completed years","Number","1.58270",""
"2019","Belarus","Total","Age in completed years","Number",":",""
"2019","Switzerland","Total","Age in completed years","Number","1.47889",""
"2019","Cyprus","Total","Age in completed years","Number","1.32834",""
"2019","Czechia","Total","Age in completed years","Number","1.70834",""
"2019","Germany including former GDR","Total","Age in completed years","Number","1.54091",""
"2019","Denmark","Total","Age in completed years","Number","1.69964",""
"2019","Estonia","Total","Age in completed years","Number","1.66126",""
"2019","Greece","Total","Age in completed years","Number","1.33732",""
"2019","Spain","Total","Age in completed years","Number","1.23472",""
"2019","Finland","Total","Age in completed years","Number","1.34740",""
"2019","France","Total","Age in completed years","Number","1.86492","p"
"2019","Georgia","Total","Age in completed years","Number",":",""
"2019","Croatia","Total","Age in completed years","Number","1.46666",""
"2019","Hungary","Total","Age in completed years","Number","1.55471",""
"2019","Ireland","Total","Age in completed years","Number","1.71067","e"
"2019","Iceland","Total","Age in completed years","Number","1.74453",""
"2019","Italy","Total","Age in completed years","Number","1.26702","b"
"2019","Liechtenstein","Total","Age in completed years","Number","1.47819",""
"2019","Lithuania","Total","Age in completed years","Number","1.60504",""
"2019","Luxembourg","Total","Age in completed years","Number","1.33795",""
"2019","Latvia","Total","Age in completed years","Number","1.60607",""
"2019","Moldova","Total","Age in completed years","Number",":",""
"2019","Montenegro","Total","Age in completed years","Number","1.76561",""
"2019","North Macedonia","Total","Age in completed years","Number","1.34071",""
"2019","Malta","Total","Age in completed years","Number","1.14444",""
"2019","Netherlands","Total","Age in completed years","Number","1.57402",""
"2019","Norway","Total","Age in completed years","Number","1.53080",""
"2019","Poland","Total","Age in completed years","Number","1.43875",""
